"Stage Name","Stage Date","Stage Category","General Classification Url","Points Classification Url","Stage Classification Url","Competition Date","Competition Name","Competition Result Page Url","Country","Class Code","getsum"
"Stage 8","12 Mar 2017","","","","https://dataride.uci.ch/iframe/EventResults/22877?competitionId=32960&disciplineId=10","05 Mar-12 Mar 2017","Paris-Nice","https://dataride.uci.ch/iframe/CompetitionResults/32960?disciplineId=10","FRA","2.UWT","1"
"Final Classification","12 Mar 2017","","https://dataride.uci.ch/iframe/EventResults/22862?competitionId=32960&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/54604?competitionId=32960&disciplineId=10","","05 Mar-12 Mar 2017","Paris-Nice","https://dataride.uci.ch/iframe/CompetitionResults/32960?disciplineId=10","FRA","2.UWT","1"
"Stage 1","06 May 2015","","https://dataride.uci.ch/iframe/EventResults/111450?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111452?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111448?competitionId=36165&disciplineId=10","06 May-10 May 2015","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/36165?disciplineId=10","FRA","2.HC","1"
"Stage 2","07 May 2015","","https://dataride.uci.ch/iframe/EventResults/111459?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111455?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111454?competitionId=36165&disciplineId=10","06 May-10 May 2015","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/36165?disciplineId=10","FRA","2.HC","1"
"Stage 3","08 May 2015","","https://dataride.uci.ch/iframe/EventResults/111462?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111464?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111460?competitionId=36165&disciplineId=10","06 May-10 May 2015","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/36165?disciplineId=10","FRA","2.HC","1"
"Stage 4","09 May 2015","","https://dataride.uci.ch/iframe/EventResults/111471?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111467?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111466?competitionId=36165&disciplineId=10","06 May-10 May 2015","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/36165?disciplineId=10","FRA","2.HC","1"
"Stage 5","10 May 2015","","https://dataride.uci.ch/iframe/EventResults/111473?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111477?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111472?competitionId=36165&disciplineId=10","06 May-10 May 2015","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/36165?disciplineId=10","FRA","2.HC","1"
"Final Classification","10 May 2015","","https://dataride.uci.ch/iframe/EventResults/111445?competitionId=36165&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111443?competitionId=36165&disciplineId=10","","06 May-10 May 2015","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/36165?disciplineId=10","FRA","2.HC","1"
"Final Classification","22 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/82012?competitionId=35724&disciplineId=10","","","22-Mar-15","Milano-Sanremo","https://dataride.uci.ch/iframe/CompetitionResults/35724?disciplineId=10","ITA","1.UWT","1"
"Stage 1","13 May 2015","","https://dataride.uci.ch/iframe/EventResults/111233?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111230?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111229?competitionId=37602&disciplineId=10","13 May-17 May 2015","Bayern Rundfahrt","https://dataride.uci.ch/iframe/CompetitionResults/37602?disciplineId=10","GER","2.HC","1"
"Stage 2","14 May 2015","","https://dataride.uci.ch/iframe/EventResults/111237?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111238?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111234?competitionId=37602&disciplineId=10","13 May-17 May 2015","Bayern Rundfahrt","https://dataride.uci.ch/iframe/CompetitionResults/37602?disciplineId=10","GER","2.HC","1"
"Stage 3","15 May 2015","","https://dataride.uci.ch/iframe/EventResults/111240?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111242?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111239?competitionId=37602&disciplineId=10","13 May-17 May 2015","Bayern Rundfahrt","https://dataride.uci.ch/iframe/CompetitionResults/37602?disciplineId=10","GER","2.HC","1"
"Stage 4","16 May 2015","","https://dataride.uci.ch/iframe/EventResults/111251?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111253?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111249?competitionId=37602&disciplineId=10","13 May-17 May 2015","Bayern Rundfahrt","https://dataride.uci.ch/iframe/CompetitionResults/37602?disciplineId=10","GER","2.HC","1"
"Stage 5","17 May 2015","","https://dataride.uci.ch/iframe/EventResults/111245?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111248?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111244?competitionId=37602&disciplineId=10","13 May-17 May 2015","Bayern Rundfahrt","https://dataride.uci.ch/iframe/CompetitionResults/37602?disciplineId=10","GER","2.HC","1"
"Final Classification","17 May 2015","","https://dataride.uci.ch/iframe/EventResults/111225?competitionId=37602&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/111228?competitionId=37602&disciplineId=10","","13 May-17 May 2015","Bayern Rundfahrt","https://dataride.uci.ch/iframe/CompetitionResults/37602?disciplineId=10","GER","2.HC","1"
"Prologue","26 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68647?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68738?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68971?competitionId=11233&disciplineId=10","26 Apr-01 May 2016","Tour de Romandie","https://dataride.uci.ch/iframe/CompetitionResults/11233?disciplineId=10","SUI","2.UWT","1"
"Stage 1","27 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68968?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68872?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68643?competitionId=11233&disciplineId=10","26 Apr-01 May 2016","Tour de Romandie","https://dataride.uci.ch/iframe/CompetitionResults/11233?disciplineId=10","SUI","2.UWT","1"
"Stage 2","28 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68735?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68875?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68874?competitionId=11233&disciplineId=10","26 Apr-01 May 2016","Tour de Romandie","https://dataride.uci.ch/iframe/CompetitionResults/11233?disciplineId=10","SUI","2.UWT","1"
"Stage 3","29 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68645?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68878?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68644?competitionId=11233&disciplineId=10","26 Apr-01 May 2016","Tour de Romandie","https://dataride.uci.ch/iframe/CompetitionResults/11233?disciplineId=10","SUI","2.UWT","1"
"Stage 4","30 Apr 2016","","https://dataride.uci.ch/iframe/EventResults/68964?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68965?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68963?competitionId=11233&disciplineId=10","26 Apr-01 May 2016","Tour de Romandie","https://dataride.uci.ch/iframe/CompetitionResults/11233?disciplineId=10","SUI","2.UWT","1"
"Final Classification","01 May 2016","","https://dataride.uci.ch/iframe/EventResults/68866?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68731?competitionId=11233&disciplineId=10","","26 Apr-01 May 2016","Tour de Romandie","https://dataride.uci.ch/iframe/CompetitionResults/11233?disciplineId=10","SUI","2.UWT","1"
"Stage 5","01 May 2016","","https://dataride.uci.ch/iframe/EventResults/68869?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68967?competitionId=11233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/68966?competitionId=11233&disciplineId=10","26 Apr-01 May 2016","Tour de Romandie","https://dataride.uci.ch/iframe/CompetitionResults/11233?disciplineId=10","SUI","2.UWT","1"
"Stage 1","09 Feb 2009","","https://dataride.uci.ch/iframe/EventResults/145779?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145780?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145778?competitionId=43721&disciplineId=10","09 Feb-15 Feb 2009","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/43721?disciplineId=10","MAS","2.HC","1"
"Stage 2","10 Feb 2009","","https://dataride.uci.ch/iframe/EventResults/145783?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145784?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145782?competitionId=43721&disciplineId=10","09 Feb-15 Feb 2009","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/43721?disciplineId=10","MAS","2.HC","1"
"Stage 3","11 Feb 2009","","https://dataride.uci.ch/iframe/EventResults/145787?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145788?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145786?competitionId=43721&disciplineId=10","09 Feb-15 Feb 2009","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/43721?disciplineId=10","MAS","2.HC","1"
"Stage 4","12 Feb 2009","","https://dataride.uci.ch/iframe/EventResults/145791?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145792?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145790?competitionId=43721&disciplineId=10","09 Feb-15 Feb 2009","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/43721?disciplineId=10","MAS","2.HC","1"
"Stage 5","13 Feb 2009","","https://dataride.uci.ch/iframe/EventResults/145795?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145796?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145794?competitionId=43721&disciplineId=10","09 Feb-15 Feb 2009","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/43721?disciplineId=10","MAS","2.HC","1"
"Stage 6","14 Feb 2009","","https://dataride.uci.ch/iframe/EventResults/145799?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145800?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145798?competitionId=43721&disciplineId=10","09 Feb-15 Feb 2009","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/43721?disciplineId=10","MAS","2.HC","1"
"Stage 7","15 Feb 2009","","https://dataride.uci.ch/iframe/EventResults/145803?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145804?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145802?competitionId=43721&disciplineId=10","09 Feb-15 Feb 2009","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/43721?disciplineId=10","MAS","2.HC","1"
"Final Classification","15 Feb 2009","","https://dataride.uci.ch/iframe/EventResults/145775?competitionId=43721&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/145776?competitionId=43721&disciplineId=10","","09 Feb-15 Feb 2009","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/43721?disciplineId=10","MAS","2.HC","1"
"Final Classification","24 Sep 2013","","https://dataride.uci.ch/iframe/EventResults/85097?competitionId=43659&disciplineId=10","","","24-Sep-13","Ruota d'Oro - GP Festa del Perdono","https://dataride.uci.ch/iframe/CompetitionResults/43659?disciplineId=10","ITA","1.2U","1"
"Stage 1","08 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129681?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129679?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129678?competitionId=35983&disciplineId=10","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Stage 2","09 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129683?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129684?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129682?competitionId=35983&disciplineId=10","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Stage 3","10 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129687?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129688?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129686?competitionId=35983&disciplineId=10","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Stage 4","11 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129691?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129693?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129690?competitionId=35983&disciplineId=10","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Stage 5","12 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129697?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129695?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129694?competitionId=35983&disciplineId=10","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Stage 6","13 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129699?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129700?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129698?competitionId=35983&disciplineId=10","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Stage 7","14 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129703?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129705?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129702?competitionId=35983&disciplineId=10","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Stage 8","15 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129709?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129708?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129706?competitionId=35983&disciplineId=10","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Final Classification","15 Mar 2015","","https://dataride.uci.ch/iframe/EventResults/129675?competitionId=35983&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/129676?competitionId=35983&disciplineId=10","","08 Mar-15 Mar 2015","Le Tour de Langkawi","https://dataride.uci.ch/iframe/CompetitionResults/35983?disciplineId=10","MAS","2.HC","1"
"Final Classification","23 Mar 2014","","https://dataride.uci.ch/iframe/EventResults/117081?competitionId=44838&disciplineId=10","","","23-Mar-14","Milano-Sanremo","https://dataride.uci.ch/iframe/CompetitionResults/44838?disciplineId=10","ITA","1.UWT","1"
